budget,original_language,popularity,runtime,vote_average,vote_count,release_year,release_month,release_day,release_season,director,hit,primary_genre
49000000,en,21.746245,87.0,5.7,437,2001,11,2,Fall,James Wong,0,Action
49000000,en,2.808428,104.0,6.2,71,1990,7,11,Summer,Renny Harlin,0,Action
50000000,en,31.02233,116.0,7.2,666,2009,4,1,Spring,Richard Curtis,0,Drama
48000000,en,25.170217,147.0,6.9,562,2000,12,27,Winter,Steven Soderbergh,1,Thriller
48000000,en,80.972475,127.0,7.6,3152,1989,5,24,Spring,Steven Spielberg,1,Adventure
49000000,en,116.700319,120.0,6.6,3062,2015,3,4,Spring,Neill Blomkamp,1,Crime
73000000,en,33.884459,118.0,6.5,826,1999,11,4,Fall,Phillip Noyce,1,Drama
48000000,en,53.043124,111.0,6.5,1267,2002,3,29,Spring,David Fincher,1,Crime
75000000,en,34.973086,114.0,6.6,692,1999,9,27,Fall,David O. Russell,0,Action
50000000,en,40.371098,137.0,6.1,547,2015,3,15,Spring,Daniel Espinosa,0,Crime
48000000,en,18.60049,112.0,6.0,518,2001,7,30,Summer,Jerry Zucker,0,Adventure
48000000,en,30.920075,120.0,7.1,695,2001,10,22,Fall,Iain Softley,0,Drama
48000000,en,19.348007,93.0,5.6,512,2000,10,19,Fall,Harold Ramis,0,Fantasy
58000000,en,8.59075,127.0,6.6,68,1984,12,14,Winter,Francis Ford Coppola,0,Music
55000000,en,48.801089,122.0,6.9,1188,2007,9,6,Fall,James Mangold,0,Western
48000000,en,88.844777,109.0,6.1,2200,2014,12,16,Winter,Olivier Megaton,1,Thriller
48000000,en,16.000178,123.0,6.5,333,1998,6,26,Summer,Steven Soderbergh,0,Romance
47000000,en,19.525659,96.0,5.7,594,1996,6,10,Summer,Ben Stiller,1,Comedy
47000000,en,7.859226,103.0,5.9,251,1990,6,15,Summer,Warren Beatty,1,Adventure
48000000,en,18.102572,113.0,6.6,339,1999,8,6,Summer,John McTiernan,1,Drama
48000000,en,7.226115,132.0,6.5,103,2001,10,19,Fall,Penny Marshall,0,Comedy
15000000,en,63.071046,93.0,7.2,1488,1982,10,22,Fall,Ted Kotcheff,1,Action
47000000,en,10.410933,75.0,4.6,104,2006,9,14,Fall,Yvette Kaplan,0,Animation
47000000,en,6.067212,104.0,5.7,74,1996,2,23,Winter,Stephen Frears,0,Drama
38000000,en,15.401855,105.0,6.3,584,1997,6,19,Summer,P.J. Hogan,1,Comedy
46000000,en,41.322708,118.0,6.8,1148,2002,5,24,Spring,Christopher Nolan,1,Crime
46000000,en,25.6713,111.0,7.0,661,1996,11,21,Fall,Jonathan Frakes,1,Science Fiction
47000000,en,22.581313,80.0,4.4,420,2010,6,18,Summer,Jimmy Hayward,0,Action
46000000,en,12.971122,117.0,6.2,232,1996,7,4,Summer,Edward Zwick,1,Drama
45000000,en,26.721386,86.0,6.4,1424,1997,3,21,Spring,Tom Shadyac,1,Comedy
25000000,en,24.672234,127.0,6.6,573,2016,7,13,Summer,Brad Furman,0,Crime
46000000,en,0.146783,140.0,6.5,2,1981,5,4,Spring,Terence Young,0,Drama
46000000,en,28.964162,91.0,5.0,543,1994,5,26,Spring,Brian Levant,1,Fantasy
45000000,en,49.353524,91.0,6.1,2757,2012,9,27,Fall,Olivier Megaton,1,Action
48000000,en,36.585509,84.0,5.8,912,2003,10,24,Fall,David Zucker,1,Comedy
45000000,en,32.624355,111.0,6.1,961,2000,12,14,Winter,Donald Petrie,1,Comedy
45000000,en,53.090422,93.0,5.8,1309,2008,7,10,Summer,Eric Brevig,1,Action
40000000,en,30.002907,113.0,6.0,697,2004,8,6,Summer,Garry Marshall,1,Comedy
45000000,en,17.923254,141.0,6.3,371,1993,12,16,Winter,Alan J. Pakula,1,Drama
45000000,en,17.746719,119.0,6.4,278,1994,7,20,Summer,Joel Schumacher,1,Drama
45000000,en,31.305336,97.0,7.0,1111,2007,12,25,Winter,Rob Reiner,1,Drama
45000000,en,19.637704,117.0,6.3,433,1992,6,4,Summer,Phillip Noyce,1,Drama
43000000,en,10.411996,101.0,5.6,406,2005,5,13,Spring,Robert Luketic,1,Romance
46000000,en,88.496873,153.0,7.9,3085,2013,9,18,Fall,Denis Villeneuve,1,Drama
45000000,en,52.081131,122.0,7.3,1634,2001,10,5,Fall,Antoine Fuqua,1,Action
45000000,en,30.816341,102.0,6.9,710,1999,12,23,Winter,Dean Parisot,1,Comedy
45000000,en,35.376971,83.0,5.4,982,2001,7,4,Summer,Keenen Ivory Wayans,1,Comedy
45000000,en,17.047276,103.0,6.5,501,2011,11,22,Fall,James Bobin,1,Comedy
45000000,en,43.815492,120.0,6.5,1905,1998,8,21,Summer,Stephen Norrington,1,Horror
30000000,en,23.234651,136.0,7.3,496,2005,1,14,Winter,Thomas Carter,1,Drama
45000000,en,17.270539,89.0,5.9,299,2002,4,7,Spring,Roger Michell,1,Action
45000000,en,27.684779,89.0,4.7,610,1997,4,11,Spring,Luis Llosa,1,Adventure
45000000,en,26.79781,100.0,5.8,575,2000,7,30,Summer,David McNally,1,Comedy
40000000,en,37.073127,135.0,7.0,1869,2003,9,7,Fall,Richard Curtis,1,Comedy
120000000,en,87.350802,95.0,6.8,2303,1998,11,25,Fall,Andrew Stanton,1,Adventure
35000000,en,26.134678,122.0,6.6,741,2001,10,19,Fall,Albert Hughes,1,Horror
45000000,en,16.582709,110.0,5.5,313,1994,10,7,Fall,Luis Llosa,1,Action
45000000,en,10.731574,135.0,5.9,150,1996,8,16,Summer,Ron Shelton,0,Comedy
45000000,en,8.99269,95.0,5.6,176,2005,5,13,Spring,Jesse Dylan,0,Romance
50000000,en,51.742065,109.0,6.6,1315,2005,1,15,Winter,Garth Jennings,1,Adventure
45000000,en,12.06538,94.0,6.1,1292,2007,9,20,Fall,Russell Mulcahy,1,Horror
40000000,en,44.120328,117.0,6.6,1006,2014,5,21,Spring,Frank Coraci,1,Comedy
45000000,en,6.156015,112.0,6.4,119,2006,1,13,Winter,Wayne Wang,0,Adventure
45000000,en,31.856589,131.0,6.2,766,2012,7,6,Summer,Oliver Stone,0,Crime
25000000,en,24.459948,94.0,6.1,537,2004,9,6,Fall,David R. Ellis,1,Action
40000000,en,28.029015,88.0,6.0,852,2003,4,6,Spring,Peter Howitt,1,Adventure
50000000,en,20.239061,88.0,5.5,366,2006,7,27,Summer,John A. Davis,0,Fantasy
40000000,en,25.876582,137.0,6.5,562,1984,12,14,Winter,David Lynch,0,Action
35000000,en,20.360549,119.0,6.7,796,2008,12,19,Winter,Sam Mendes,1,Drama
55000000,en,32.31022,105.0,6.2,661,2006,3,1,Spring,Richard Donner,0,Action
70000000,en,27.568194,101.0,5.4,676,2008,8,20,Summer,Mathieu Kassovitz,0,Action
45000000,en,13.707183,86.0,5.3,244,2009,7,31,Summer,John Schultz,0,Adventure
35000000,en,12.495436,123.0,6.5,215,2001,1,9,Winter,Sean Penn,0,Crime
45000000,en,6.803965,134.0,6.1,151,2005,12,25,Winter,Susan Stroman,0,Comedy
45000000,en,9.025236,100.0,4.7,136,1996,6,6,Summer,Simon Wincer,0,Adventure
44000000,en,3.770161,192.0,7.1,71,1995,12,22,Winter,Oliver Stone,0,History
45000000,en,21.118196,128.0,6.7,670,2010,2,12,Winter,Roman Polanski,0,Thriller
45000000,en,6.513856,106.0,6.0,154,1998,1,30,Winter,Stephen Sommers,0,Adventure
45000000,en,11.387408,160.0,6.3,90,2008,9,15,Fall,Spike Lee,0,Drama
45000000,en,14.813057,99.0,5.0,332,2008,8,21,Summer,Danny Pang,0,Action
40000000,en,5.201688,85.0,6.3,80,2002,4,5,Spring,Barry Sonnenfeld,0,Action
45000000,en,5.361699,139.0,6.4,81,2007,10,4,Fall,Mike Newell,0,Drama
45000000,en,3.848893,103.0,4.0,11,1997,1,31,Winter,George P. Cosmatos,0,Action
45000000,en,35.6585,101.0,6.0,1007,2011,9,15,Fall,Oliver Parker,1,Crime
65000000,en,5.258726,87.0,2.3,28,2012,6,15,Summer,Lawrence Kasanoff,0,Animation
44500000,en,62.01056,120.0,7.1,3423,2012,10,11,Fall,Ben Affleck,1,Drama
44000000,en,54.884297,130.0,7.2,1220,1993,8,6,Summer,Andrew Davis,1,Adventure
40000000,en,33.747825,110.0,5.5,858,2010,3,16,Spring,Andy Tennant,1,Action
44000000,en,16.245068,147.0,7.3,715,1996,10,18,Fall,Barry Levinson,1,Crime
44000000,en,38.653969,96.0,6.3,864,1985,5,21,Spring,George P. Cosmatos,1,Action
2600000,en,46.007991,88.0,6.9,1355,1940,2,23,Winter,Ben Sharpsteen,1,Animation
44000000,en,5.380124,219.0,6.4,55,1980,11,19,Fall,Michael Cimino,0,Action
50000000,en,49.020045,106.0,6.4,1528,2006,1,12,Winter,Len Wiseman,1,Fantasy
40000000,en,24.821138,109.0,5.6,685,2015,11,10,Fall,Paul McGuigan,0,Drama
43000000,en,19.043286,136.0,7.0,302,2000,12,21,Winter,Gus Van Sant,0,Drama
45000000,en,25.999888,103.0,6.6,518,2005,2,2,Winter,Louis Leterrier,0,Action
43000000,en,18.65632,84.0,5.3,280,2002,4,12,Spring,Roger Kumble,0,Romance
42000000,en,23.736535,154.0,6.6,501,1993,6,30,Summer,Sydney Pollack,1,Drama
44000000,en,21.75433,99.0,6.8,566,2010,5,1,Spring,Burr Steers,0,Drama
40000000,en,44.094856,93.0,6.3,1045,2011,1,13,Winter,Simon West,0,Action
42000000,en,62.714026,109.0,6.7,4074,2012,3,12,Spring,Phil Lord,1,Action
42000000,en,28.969151,124.0,7.0,1262,1999,5,13,Spring,Roger Michell,1,Romance
45000000,en,31.789029,84.0,6.5,1150,2000,6,21,Summer,Nick Park,1,Animation
42000000,en,33.238296,90.0,5.8,773,2004,1,16,Winter,John Hamburg,1,Comedy
40000000,en,6.420434,117.0,5.4,134,1992,6,30,Summer,Reginald Hudlin,0,Comedy
43000000,en,37.654688,117.0,6.5,1575,2013,6,27,Summer,Paul Feig,1,Action
31115000,en,13.244365,248.0,6.7,146,1963,6,12,Summer,Joseph L. Mankiewicz,1,Drama
42000000,en,14.046705,115.0,6.1,184,2002,4,3,Spring,Carl Franklin,0,Drama
32000000,en,14.733513,119.0,6.1,305,2002,1,25,Winter,Mark Pellington,0,Drama
32000000,en,28.22119,133.0,5.9,541,1989,7,7,Summer,John Glen,1,Adventure
42000000,en,45.151657,100.0,5.6,922,2011,3,11,Spring,Catherine Hardwicke,1,Fantasy
60000000,en,15.205371,120.0,5.7,191,2001,3,1,Spring,John Herzfeld,0,Action
48000000,en,14.587367,104.0,4.0,232,1993,5,28,Spring,Annabel Jankel,0,Adventure
42000000,en,34.828241,122.0,7.0,1335,2005,9,16,Fall,Andrew Niccol,0,Crime
31000000,zh,23.607392,99.0,7.2,635,2002,12,19,Winter,Zhang Yimou,1,Drama
40000000,en,19.438503,91.0,5.3,388,2012,1,26,Winter,Julie Anne Robinson,0,Action
44000000,en,74.168016,112.0,6.1,2304,2014,12,25,Winter,Seth Rogen,0,Action
42000000,en,7.349497,100.0,6.3,136,2010,12,2,Winter,Sngmoo Lee,0,Adventure
33000000,fr,7.663515,100.0,6.8,148,2009,10,28,Fall,Jean-Pierre Jeunet,0,Action
41000000,en,32.798571,110.0,6.8,1626,2002,11,8,Fall,Curtis Hanson,1,Drama
65000000,en,36.670399,132.0,6.6,907,2001,5,11,Spring,Brian Helgeland,0,Adventure
40000000,en,73.085576,107.0,7.7,3147,1999,8,6,Summer,M. Night Shyamalan,1,Mystery
42000000,en,34.041407,102.0,6.2,925,2012,1,13,Winter,Asger Leth,0,Action
41000000,en,9.419726,100.0,5.6,248,2011,10,13,Fall,David Frankel,0,Comedy
8000000,en,28.456572,126.0,6.9,891,1984,6,22,Summer,John G. Avildsen,1,Drama
40000000,en,49.664128,138.0,6.8,2807,2013,12,12,Winter,David O. Russell,1,Drama
40000000,en,36.238968,108.0,6.7,1804,2009,6,1,Summer,Anne Fletcher,1,Comedy
70000000,en,19.439386,105.0,6.2,278,1999,9,24,Fall,Bruce Beresford,1,Crime
40000000,en,43.345252,108.0,7.4,3829,1989,11,20,Fall,Robert Zemeckis,1,Adventure
40000000,en,115.241998,89.0,6.3,5878,2014,7,14,Summer,Luc Besson,1,Action
40000000,en,98.755657,125.0,5.2,3254,2015,2,11,Winter,Sam Taylor-Johnson,1,Drama
38000000,en,21.998734,84.0,4.7,511,2003,7,25,Summer,Robert Rodriguez,1,Action
40000000,en,25.219805,149.0,7.0,509,1996,7,24,Summer,Joel Schumacher,1,Crime
40000000,en,26.516624,98.0,6.0,699,2003,12,24,Winter,Shawn Levy,1,Comedy
40000000,en,37.084384,121.0,7.4,1526,2013,12,24,Winter,Peter Berg,1,Action
40000000,en,21.661028,128.0,6.7,354,1992,7,1,Summer,Penny Marshall,1,Comedy
40000000,en,68.794673,134.0,7.0,1949,2016,5,13,Spring,James Wan,1,Horror
40000000,en,69.27822,120.0,7.1,3391,2010,9,30,Fall,David Fincher,1,Drama
40000000,en,26.253357,129.0,6.2,959,2009,2,6,Winter,Ken Kwapis,1,Comedy
45000000,en,32.549282,83.0,5.3,750,2006,4,13,Spring,David Zucker,1,Comedy
40000000,en,24.992057,116.0,5.7,736,2000,2,3,Winter,Wes Craven,1,Horror
40000000,en,45.769562,118.0,7.1,2900,1990,5,25,Spring,Robert Zemeckis,1,Adventure
40000000,en,36.301202,100.0,5.9,944,2015,3,26,Spring,Etan Cohen,1,Comedy
40000000,en,45.022964,128.0,7.1,1056,1992,11,13,Fall,Francis Ford Coppola,1,Romance
40000000,en,22.853006,123.0,6.6,560,2009,8,6,Summer,Nora Ephron,1,Romance
40000000,en,31.884559,128.0,6.8,787,2013,4,12,Spring,Brian Helgeland,1,Drama
40000000,en,31.385257,139.0,7.0,767,1999,12,25,Winter,Anthony Minghella,1,Thriller
40000000,en,67.767785,110.0,5.4,1127,2014,11,12,Fall,Bobby Farrelly,1,Comedy
40000000,en,24.287306,120.0,6.7,542,2006,2,17,Winter,Frank Marshall,1,Adventure
35000000,en,53.114573,121.0,7.1,1881,2015,9,24,Fall,Nancy Meyers,1,Comedy
40000000,en,25.136082,102.0,6.1,555,2016,1,14,Winter,Tim Story,1,Action
40000000,en,37.776566,112.0,7.1,732,1992,9,25,Fall,Michael Mann,0,Action
40000000,en,21.743321,152.0,7.2,467,2004,10,29,Fall,Taylor Hackford,1,Drama
40000000,en,66.003433,124.0,7.2,2691,2005,4,1,Spring,Robert Rodriguez,1,Action
40000000,en,24.862767,90.0,6.2,716,2008,2,1,Winter,Pete Travis,1,Drama
41000000,en,25.391899,105.0,6.5,515,2009,3,20,Spring,John Hamburg,1,Comedy
40000000,en,29.854773,114.0,5.7,731,2001,11,1,Fall,Bobby Farrelly,1,Comedy
40000000,en,26.82041,189.0,7.5,502,1991,12,20,Winter,Oliver Stone,1,Drama
40000000,en,17.61292,99.0,5.4,371,2006,1,26,Winter,John Whitesell,1,Comedy
57000000,en,21.021809,123.0,5.8,441,2001,3,1,Spring,Gore Verbinski,1,Action
20000000,en,52.571674,102.0,6.1,1350,2009,3,11,Spring,Burr Steers,1,Comedy
40000000,en,34.519636,109.0,6.2,1437,2014,4,16,Spring,Nick Cassavetes,1,Comedy
40000000,en,32.478077,82.0,5.4,831,2009,8,26,Summer,David R. Ellis,1,Horror
40000000,en,48.445978,141.0,7.2,2583,2015,10,15,Fall,Steven Spielberg,1,Thriller
40000000,en,24.012986,106.0,6.0,457,2001,11,17,Fall,John Moore,1,Action
40000000,en,17.869443,109.0,5.9,612,2010,6,4,Summer,Nicholas Stoller,1,Comedy
50000000,en,14.231899,107.0,5.9,297,2004,10,15,Fall,Peter Chelsom,1,Drama
40000000,en,23.088571,110.0,6.2,511,1998,7,10,Summer,Joe Dante,0,Comedy
40000000,en,19.833664,96.0,5.0,336,1997,7,31,Summer,Mark A.Z. Dippé,1,Action
35000000,en,26.595983,131.0,7.3,453,2002,1,23,Winter,Kevin Reynolds,1,Action
40000000,en,26.072228,119.0,7.0,902,2011,3,17,Spring,Brad Furman,1,Crime
30000000,en,38.643914,113.0,6.5,1265,2011,2,16,Winter,Jaume Collet-Serra,1,Action
40000000,en,74.440708,130.0,8.0,4391,2006,10,19,Fall,Christopher Nolan,1,Drama
42000000,en,82.185281,108.0,6.1,1536,2014,11,26,Fall,Sean Anders,1,Comedy
40000000,en,18.14218,89.0,5.7,332,2013,2,14,Winter,Callan Brunker,0,Animation
40000000,en,41.570047,139.0,7.3,1221,2006,12,7,Winter,Mel Gibson,1,Action
40000000,en,23.331459,130.0,6.2,440,1987,6,29,Summer,John Glen,1,Action
40000000,en,47.649554,107.0,6.0,1206,2010,7,3,Summer,Nimród Antal,1,Action
40000000,en,32.908414,96.0,6.4,972,2004,3,12,Spring,David Koepp,1,Thriller
40000000,en,29.88736,99.0,6.5,670,2006,6,16,Summer,Alejandro Agresti,1,Romance
43000000,en,29.105407,104.0,6.4,573,2005,7,29,Summer,Iain Softley,1,Drama
40000000,en,19.574774,101.0,6.0,394,2008,5,2,Spring,Paul Weiland,1,Comedy
40000000,en,14.199933,134.0,6.8,255,2014,6,5,Summer,Clint Eastwood,0,Music
40000000,en,12.229516,135.0,6.7,235,1997,11,18,Fall,Francis Ford Coppola,0,Drama
40000000,en,27.303608,98.0,5.8,629,2003,11,21,Fall,Mathieu Kassovitz,1,Horror
36000000,en,3.698276,155.0,6.8,316,1997,12,3,Winter,Steven Spielberg,1,Drama
40000000,en,39.381913,94.0,4.9,740,2007,12,25,Winter,Colin Strause,0,Fantasy
40000000,en,17.659032,96.0,6.2,554,2007,2,9,Winter,Marc Lawrence,1,Comedy
40000000,en,43.151268,104.0,6.5,1789,2011,2,14,Winter,Greg Mottola,1,Adventure
40000000,en,15.283444,95.0,5.4,284,2012,12,19,Winter,Anne Fletcher,0,Comedy
40000000,en,35.21926,111.0,6.1,902,2011,4,11,Spring,Wes Craven,1,Horror
40000000,en,25.580272,123.0,6.1,474,1999,2,26,Winter,Joel Schumacher,1,Thriller
38000000,en,10.794175,140.0,6.7,275,1991,3,1,Spring,Oliver Stone,0,Drama
40000000,en,72.641296,97.0,5.3,1695,2014,7,17,Summer,Jake Kasdan,1,Comedy
40000000,en,3.415534,94.0,5.0,40,2000,2,16,Winter,Diane Keaton,0,Comedy
47000000,en,38.555482,92.0,5.9,866,2011,8,12,Summer,Steven Quale,1,Horror
40000000,en,24.313684,122.0,7.0,432,2000,10,12,Fall,Mimi Leder,0,Drama
30000000,en,9.965073,103.0,5.9,182,2005,4,6,Spring,Bobby Farrelly,0,Comedy
25000000,en,8.178203,108.0,5.4,138,1994,7,1,Summer,Russell Mulcahy,0,Adventure
40000000,en,31.066874,129.0,6.9,708,2011,12,24,Winter,Stephen Daldry,0,Drama
40000000,en,22.491388,102.0,6.1,412,2010,1,12,Winter,Roger Michell,0,Comedy
40000000,en,12.885985,117.0,6.3,186,2005,11,9,Fall,Jim Sheridan,0,Drama
40000000,en,7.832337,117.0,5.6,135,2000,8,23,Summer,Christian Duguay,0,Crime
40000000,en,10.433667,135.0,6.7,155,2005,11,23,Fall,Chris Columbus,0,Drama
75000000,en,4.842626,90.0,5.0,45,1999,4,2,Spring,Sam Weisman,0,Comedy
40000000,en,13.210898,96.0,4.6,147,1996,8,23,Summer,John Frankenheimer,0,Fantasy
40000000,en,3.296933,104.0,5.2,56,2001,9,7,Fall,Peter Hyams,0,Action
40000000,en,19.372805,119.0,6.4,278,2001,2,16,Winter,Pat O'Connor,0,Drama
40000000,en,13.445697,99.0,5.4,205,2007,4,5,Spring,Stephen Hopkins,0,Horror
500000,en,17.002096,110.0,7.2,345,1973,10,2,Fall,Martin Scorsese,1,Drama
40000000,en,4.516953,128.0,5.9,81,1994,6,3,Summer,Penny Marshall,0,Comedy
40000000,en,33.785969,108.0,6.5,824,2011,7,27,Summer,Olivier Megaton,0,Action
40000000,en,16.059443,86.0,6.9,190,1998,5,15,Spring,Frederik Du Chau,0,Fantasy
40000000,en,3.476966,108.0,5.7,92,2002,9,6,Fall,Michael Caton-Jones,0,Crime
40000000,en,7.360793,84.0,4.7,119,2004,1,16,Winter,Joseph Kahn,0,Action
45000000,en,14.513305,128.0,4.9,256,1995,9,22,Fall,Paul Verhoeven,0,Drama
40000000,en,22.364549,123.0,6.5,642,2006,5,24,Spring,Sofia Coppola,0,Drama
63600000,en,4.494788,102.0,4.8,145,2000,10,6,Fall,Stephen T. Kay,0,Action
42000000,en,47.559928,113.0,7.0,2025,2012,9,9,Fall,Juan Antonio Bayona,1,Thriller
55000000,en,2.410546,107.0,4.2,28,1987,5,15,Spring,Elaine May,0,Action
40000000,en,41.258956,87.0,7.5,1176,2009,10,23,Fall,Wes Anderson,0,Adventure
40000000,en,8.980846,103.0,5.7,124,2002,4,26,Spring,Stephen Herek,0,Comedy
40000000,en,7.222985,99.0,5.7,125,1992,2,28,Winter,John Carpenter,0,Comedy
10000000,fr,73.720244,122.0,7.8,3310,2001,4,25,Spring,Jean-Pierre Jeunet,1,Comedy
60000000,en,15.219263,103.0,5.6,248,2004,10,22,Fall,Charles Shyer,0,Comedy
40000000,en,8.303696,107.0,6.6,152,2012,2,2,Winter,Ken Kwapis,0,Adventure
38000000,en,4.746085,106.0,5.9,54,1999,3,12,Spring,Ulu Grosbard,0,Drama
40000000,en,6.756886,101.0,3.2,105,2002,8,9,Summer,William Malone,0,Horror
40000000,en,16.424807,109.0,5.5,348,2009,10,23,Fall,Paul Weitz,0,Adventure
40000000,en,15.590001,89.0,5.9,482,2003,9,26,Fall,Danny DeVito,0,Action
45000000,en,14.566664,82.0,4.2,135,1999,8,5,Summer,Mic Rodgers,0,Action
33000000,en,28.353517,108.0,6.5,774,2009,9,8,Fall,Christian Alvart,0,Action
40000000,en,2.911819,93.0,5.0,28,2002,11,27,Fall,Christian Duguay,0,Action
50000000,en,51.502884,107.0,7.0,1182,2007,4,5,Spring,Danny Boyle,0,Science Fiction
40000000,en,13.119133,91.0,6.0,373,2012,3,7,Spring,Brian Robbins,0,Drama
40000000,en,26.935458,115.0,5.5,392,2015,2,16,Winter,Pierre Morel,0,Action
40000000,en,16.282962,93.0,5.1,213,2006,7,21,Summer,Geoffrey Sax,0,Adventure
20000000,en,31.690456,105.0,6.6,1006,2007,4,12,Spring,D.J. Caruso,1,Thriller
20000000,en,17.842246,107.0,6.2,398,1995,9,14,Fall,Iain Softley,0,Action
39200000,ko,64.238688,126.0,6.7,2854,2013,8,1,Summer,Bong Joon-ho,1,Action
15000000,en,44.690107,102.0,7.3,953,1994,5,11,Spring,Alex Proyas,1,Fantasy
40000000,te,16.254032,159.0,7.5,135,2015,7,10,Summer,S.S. Rajamouli,1,Action
39000000,en,37.492928,107.0,6.7,798,2009,8,14,Summer,Robert Schwentke,1,Drama
39000000,en,27.908783,87.0,6.6,932,2012,10,4,Fall,Tim Burton,0,Animation
39000000,en,45.388937,119.0,7.4,1264,2005,8,25,Summer,Joss Whedon,0,Science Fiction
39000000,en,2.817364,106.0,4.5,32,2004,2,20,Winter,Charles S. Dutton,0,Romance
39000000,en,22.164202,125.0,5.3,490,1983,6,17,Summer,Richard Lester,0,Comedy
40000000,en,21.362949,113.0,6.0,433,2013,12,25,Winter,Peter Segal,0,Comedy
80341000,zh,14.8375,150.0,7.1,205,2008,7,10,Summer,John Woo,0,Adventure
30000000,en,18.256028,108.0,6.0,394,2002,9,26,Fall,Andy Tennant,1,Comedy
38000000,en,22.332927,96.0,6.4,972,2009,7,24,Summer,Robert Luketic,1,Comedy
38000000,en,24.085144,100.0,5.3,521,2002,8,7,Summer,Robert Rodriguez,1,Action
38000000,en,14.779041,118.0,6.4,452,1994,11,17,Fall,David Carson,1,Science Fiction
3860000,zh,19.947265,130.0,6.3,273,2013,1,8,Winter,Wong Kar-wai,1,Action
38000000,en,16.801218,120.0,6.7,850,2011,3,15,Spring,Francis Lawrence,1,Drama
50000000,en,20.825781,146.0,7.2,396,1999,9,17,Fall,Norman Jewison,0,Drama
38000000,en,11.500783,114.0,6.2,264,2002,5,24,Spring,Michael Apted,0,Drama
38000000,en,41.258487,94.0,5.0,567,2015,4,16,Spring,Andy Fickman,1,Action
53000000,en,6.454634,102.0,5.6,88,2001,5,15,Spring,Luis Mandoki,0,Drama
38000000,en,30.359164,133.0,6.3,756,1999,8,24,Summer,Roman Polanski,0,Horror
38000000,en,3.426555,118.0,5.7,80,1996,9,27,Fall,Michael Apted,0,Drama
57000000,en,11.60815,105.0,6.0,190,2001,9,4,Fall,Stephen Herek,0,Music
10000000,en,18.664624,110.0,6.9,417,2009,11,6,Fall,Lee Daniels,1,Drama
38000000,en,10.047579,129.0,6.3,86,1996,2,2,Winter,Ridley Scott,0,Action
15000000,en,52.731379,109.0,7.8,1588,1982,6,25,Summer,John Carpenter,0,Horror
38000000,en,46.630062,119.0,6.2,2035,2013,9,2,Fall,David Twohy,1,Science Fiction
37000000,en,4.131546,118.0,5.8,52,1997,10,31,Fall,Jeb Stuart,0,Action
55000000,en,23.465539,90.0,6.2,605,2008,10,7,Fall,Gil Kenan,0,Adventure
32000000,en,25.682509,137.0,7.0,701,2012,9,7,Fall,Paul Thomas Anderson,0,Drama
38000000,en,6.760922,93.0,4.3,75,2007,12,17,Winter,David Leland,0,Adventure
40000000,en,3.87823,130.0,7.1,71,2008,10,10,Fall,Gary Fleder,0,Drama
38000000,en,57.889964,112.0,5.6,1945,2016,1,14,Winter,J Blakeson,1,Adventure
37000000,en,57.773583,133.0,7.3,1915,2015,11,25,Fall,Ryan Coogler,1,Drama
37000000,en,24.218358,125.0,7.0,1468,2010,9,15,Fall,Ben Affleck,1,Crime
40000000,en,27.009723,110.0,5.8,594,2012,5,17,Spring,Kirk Jones,0,Romance
37000000,en,31.941347,96.0,6.5,1222,2008,9,5,Fall,Joel Coen,1,Comedy
37000000,en,14.353279,96.0,5.6,330,2008,4,3,Spring,Jennifer Flackett,1,Adventure
38000000,en,33.003828,123.0,7.7,2277,2013,9,2,Fall,Ron Howard,1,Drama
37000000,en,30.993736,188.0,7.5,825,1999,12,8,Winter,Paul Thomas Anderson,0,Drama
30000000,en,25.825771,107.0,5.3,511,2010,2,26,Winter,Kevin Smith,0,Action
38000000,en,46.078371,110.0,5.9,1201,2016,1,21,Winter,Christian Ditter,1,Comedy
37000000,en,6.63839,113.0,6.7,163,2011,9,23,Fall,Charles Martin Smith,1,Drama
37000000,en,127.084938,122.0,5.8,3561,2008,11,20,Fall,Catherine Hardwicke,1,Adventure
36000000,en,27.465433,116.0,7.0,594,2002,2,15,Winter,Nick Cassavetes,1,Drama
65000000,en,16.865782,93.0,6.1,352,1999,9,17,Fall,Les Mayfield,0,Action
37000000,en,100.348805,110.0,6.8,2972,2013,8,7,Summer,Rawson Marshall Thurber,1,Comedy
36500000,ru,2.785832,115.0,5.3,23,2008,12,18,Winter,Fyodor Bondarchuk,0,Action
36000000,en,9.176339,95.0,6.6,198,1997,5,2,Spring,Jonathan Mostow,0,Drama
36000000,en,23.380757,134.0,5.8,338,1983,10,7,Fall,Irvin Kershner,1,Adventure
36000000,en,33.926473,101.0,6.0,894,2010,3,26,Spring,Steve Pink,0,Science Fiction
36000000,en,6.967857,107.0,6.7,96,2014,9,12,Fall,Charles Martin Smith,0,Family
42000000,en,11.470135,124.0,5.4,173,2000,2,25,Winter,John Frankenheimer,0,Thriller
36000000,en,19.854932,109.0,5.8,258,2003,4,4,Spring,F. Gary Gray,0,Action
37000000,en,29.652536,105.0,5.2,692,2015,5,27,Spring,Cameron Crowe,0,Drama
37000000,en,11.492474,114.0,5.8,556,2011,1,28,Winter,Mikael Håfström,1,Drama
36000000,en,70.398356,106.0,7.5,1808,1997,9,7,Fall,Andrew Niccol,0,Thriller
