customer_id,gender,age,city_tier,signup_date,acquisition_channel
2054,Female,,Tier 1,2024-03-17,Referral
2055,Female,37.0,Tier 2,2023-08-13,Organic
2056,Female,41.0,Tier 2,2023-03-05,Organic
2057,Male,38.0,Tier 2,2024-10-23,Email
2058,Male,24.0,Tier 3,2024-11-11,Referral
2059,Female,41.0,Tier 1,2023-03-18,Referral
2060,Female,39.0,Tier 1,2023-09-01,Referral
2061,Male,24.0,Tier 3,2023-08-09,Organic
2062,Female,27.0,Tier 2,2024-06-18,Email
2063,Female,,Tier 1,2023-12-11,Referral
2064,Male,32.0,Tier 1,2024-03-09,Ads
2065,Male,50.0,Tier 3,2023-11-06,Referral
2066,Female,40.0,Tier 1,2024-12-06,Organic
2067,Male,30.0,Tier 1,2024-11-07,Email
2068,Male,34.0,Tier 1,2025-01-06,Referral
2069,Male,35.0,Tier 3,2023-05-21,Referral
2070,Male,27.0,Tier 3,2024-07-31,Referral
2071,Female,25.0,Tier 2,2024-10-18,Ads
2072,Female,42.0,Tier 2,2024-01-02,Organic
2073,Male,43.0,Tier 1,2023-11-25,Ads
2074,Female,41.0,Tier 1,2023-07-24,Ads
2075,Female,50.0,Tier 3,2023-11-25,Organic
2076,Female,29.0,Tier 1,2023-12-03,Organic
2077,Male,51.0,Tier 1,2023-07-22,Referral
2078,Male,,Tier 2,2024-07-09,Organic
2079,Other,24.0,Tier 1,2024-03-13,Referral
2080,Female,17.0,Tier 2,2023-02-11,Ads
2081,Male,30.0,Tier 2,2023-08-09,Referral
2082,Male,29.0,Tier 2,2024-10-15,Organic
2083,Male,40.0,Tier 1,2024-11-24,Referral
2084,Female,37.0,Tier 1,2023-04-17,Ads
2085,Female,23.0,Tier 2,2024-03-19,Organic
2086,Female,31.0,Tier 3,2023-06-02,Organic
2087,Male,31.0,Tier 1,2025-01-14,Email
2088,Female,17.0,Tier 3,2023-02-10,Referral
2089,Female,25.0,Tier 2,2025-01-12,Referral
2090,Male,27.0,Tier 3,2024-07-16,Referral
2091,Female,49.0,Tier 1,2023-06-12,Ads
2092,Other,36.0,Tier 1,2023-03-02,Ads
2093,Male,41.0,Tier 1,2024-05-27,Organic
2094,Female,20.0,Tier 1,2023-05-16,Organic
2095,Male,46.0,Tier 3,2024-01-22,Ads
2096,Female,48.0,Tier 1,2024-08-29,Referral
2097,Female,15.0,Tier 2,2023-11-18,Referral
2098,Female,27.0,Tier 1,2023-11-26,Ads
2099,Female,39.0,Tier 2,2024-09-06,Referral
2100,Male,41.0,Tier 1,2023-02-12,Ads
2101,Female,28.0,Tier 1,2024-11-09,Referral
2102,Female,31.0,Tier 1,2024-10-27,Referral
2103,Male,29.0,Tier 2,2024-10-06,Email
2104,Female,36.0,Tier 1,2024-06-25,Organic
2105,Female,46.0,Tier 1,2023-03-16,Referral
2106,Male,27.0,Tier 1,2023-03-13,Referral
2107,Female,45.0,Tier 3,2023-05-18,Ads
2108,Female,27.0,Tier 2,2024-05-16,Email
2109,Male,26.0,Tier 2,2023-08-06,Email
2110,Other,43.0,Tier 2,2023-08-14,Ads
2111,Male,44.0,Tier 1,2024-10-27,Ads
2112,Male,,Tier 2,2023-06-16,Ads
2113,Male,21.0,Tier 1,2024-03-18,Referral
2114,Female,30.0,Tier 1,2024-09-12,Ads
2115,Female,43.0,Tier 2,2024-10-07,Organic
2116,Male,35.0,Tier 2,2023-04-12,Ads
2117,Male,24.0,Tier 1,2024-09-06,Referral
2118,Female,39.0,Tier 1,2024-10-07,Organic
2119,Male,27.0,Tier 2,2024-01-19,Referral
2120,Female,52.0,Tier 2,2023-09-21,Organic
2121,Female,50.0,Tier 1,2024-04-13,Organic
2122,Female,41.0,Tier 1,2023-08-13,Organic
2123,Other,48.0,Tier 3,2023-08-12,Referral
2124,Male,35.0,Tier 2,2023-04-02,Organic
2125,Other,42.0,Tier 3,2024-04-23,Email
2126,Female,49.0,Tier 1,2024-03-20,Email
2127,Female,37.0,Tier 1,2024-05-11,Referral
2128,Male,32.0,Tier 1,2024-10-29,Email
2129,Female,17.0,Tier 2,2024-06-07,Organic
2130,Male,34.0,Tier 1,2024-05-09,Ads
2131,Male,43.0,Tier 1,2024-02-20,Ads
2132,Male,44.0,Tier 1,2023-12-05,Organic
2133,Female,40.0,Tier 2,2024-01-02,Email
2134,Female,29.0,Tier 1,2024-11-16,Organic
2135,Female,15.0,Tier 2,2024-03-13,Ads
2136,Female,30.0,Tier 3,2023-04-01,Ads
2137,Male,31.0,Tier 2,2023-07-01,Referral
2138,Female,31.0,Tier 1,2023-04-29,Ads
2139,Male,41.0,Tier 3,2024-08-29,Referral
2140,Female,,Tier 1,2023-06-20,Email
2141,Female,36.0,Tier 1,2024-02-11,Organic
2142,Female,32.0,Tier 3,2025-01-21,Referral
2143,Female,32.0,Tier 1,2024-05-09,Organic
2144,Male,,Tier 2,2023-11-23,Referral
2145,Male,26.0,Tier 1,2024-02-14,Email
2146,Female,36.0,Tier 2,2023-06-23,Email
2147,Male,39.0,Tier 2,2024-02-23,Referral
2148,Male,37.0,Tier 1,2024-11-09,Referral
2149,Female,39.0,Tier 2,2024-11-09,Email
2150,Female,39.0,Tier 2,2023-12-13,Organic
2151,Male,17.0,Tier 1,2024-10-03,Email
2152,Male,41.0,Tier 1,2024-08-31,Organic
2153,Female,28.0,Tier 1,2025-01-03,Referral
2154,Female,24.0,Tier 3,2024-12-17,Organic
2155,Male,23.0,Tier 2,2024-03-12,Referral
2156,Male,39.0,Tier 3,2024-06-17,Organic
2157,Male,32.0,Tier 1,2024-02-04,Referral
2158,Male,,Tier 1,2023-12-15,Ads
2159,Male,39.0,Tier 1,2023-09-14,Ads
2160,Female,,Tier 1,2023-07-26,Email
2161,Female,36.0,Tier 2,2024-02-05,Email
2162,Female,37.0,Tier 3,2024-10-19,Referral
2163,Male,43.0,Tier 1,2023-06-07,Organic
2164,Female,52.0,Tier 3,2023-10-30,Referral
2165,Male,21.0,Tier 1,2024-10-10,Ads
2166,Other,34.0,Tier 3,2023-12-01,Ads
2167,Female,32.0,Tier 1,2023-03-09,Referral
2168,Male,39.0,Tier 3,2023-03-30,Ads
2169,Female,37.0,Tier 1,2024-08-24,Email
2170,Male,31.0,Tier 3,2023-08-15,Referral
2171,Female,30.0,Tier 1,2024-04-30,Email
2172,Male,23.0,Tier 1,2023-11-17,Email
2173,Male,44.0,Tier 1,2023-11-20,Email
2174,Female,,Tier 1,2024-07-17,Ads
2175,Male,44.0,Tier 2,2024-10-24,Organic
2176,Female,31.0,Tier 3,2024-10-13,Organic
2177,Male,28.0,Tier 2,2024-05-08,Organic
2178,Female,24.0,Tier 2,2023-09-09,Email
2179,Female,38.0,Tier 1,2023-02-10,Referral
2180,Female,,Tier 2,2025-01-22,Email
2181,Male,53.0,Tier 1,2023-03-07,Email
2182,Male,21.0,Tier 3,2024-04-30,Referral
2183,Male,37.0,Tier 1,2023-03-03,Organic
2184,Male,50.0,Tier 2,2023-05-06,Organic
2185,Female,40.0,Tier 1,2023-12-30,Organic
2186,Female,36.0,Tier 1,2023-05-13,Email
2187,Female,25.0,Tier 1,2024-09-30,Email
2188,Female,21.0,Tier 1,2023-08-04,Ads
2189,Female,42.0,Tier 1,2024-03-29,Organic
2190,Female,50.0,Tier 1,2023-05-04,Email
2191,Male,30.0,Tier 3,2024-05-14,Ads
2192,Female,23.0,Tier 1,2025-01-17,Email
2193,Female,10.0,Tier 3,2023-05-22,Email
2194,Female,25.0,Tier 1,2024-12-01,Organic
2195,Male,33.0,Tier 1,2024-03-21,Referral
2196,Male,50.0,Tier 2,2024-01-01,Email
2197,Male,41.0,Tier 2,2024-10-10,Email
2198,Female,38.0,Tier 1,2024-07-06,Email
2199,Female,30.0,Tier 2,2023-05-17,Organic
2200,Male,29.0,Tier 1,2024-07-10,Email
2201,Other,49.0,Tier 2,2023-06-10,Ads
2202,Male,37.0,Tier 2,2024-12-04,Organic
2203,Male,13.0,Tier 1,2023-10-20,Ads
2204,Male,28.0,Tier 3,2024-05-06,Organic
2205,Female,26.0,Tier 2,2024-12-06,Email
2206,Female,29.0,Tier 1,2024-12-03,Email
2207,Male,40.0,Tier 3,2024-02-23,Ads
2208,Female,33.0,Tier 3,2024-06-12,Ads
2209,Male,34.0,Tier 2,2025-01-10,Organic
2210,Female,48.0,Tier 1,2023-07-28,Organic
2211,Female,28.0,Tier 3,2024-09-21,Referral
2212,Female,53.0,Tier 1,2023-05-10,Referral
2213,Male,28.0,Tier 1,2023-08-05,Referral
2214,Other,35.0,Tier 1,2023-05-29,Email
2215,Female,32.0,Tier 2,2024-11-11,Ads
2216,Male,36.0,Tier 3,2024-04-10,Ads
2217,Female,39.0,Tier 2,2023-11-03,Referral
2218,Male,39.0,Tier 3,2023-02-14,Referral
2219,Female,27.0,Tier 1,2023-06-23,Organic
2220,Male,23.0,Tier 1,2023-02-11,Referral
2221,Female,60.0,Tier 2,2024-05-14,Ads
2222,Female,30.0,Tier 3,2024-05-31,Organic
2223,Male,41.0,Tier 2,2023-12-10,Referral
2224,Male,18.0,Tier 1,2023-08-19,Email
2225,Male,32.0,Tier 1,2024-11-28,Referral
2226,Male,33.0,Tier 1,2023-07-10,Email
2227,Male,39.0,Tier 1,2024-07-11,Referral
2228,Female,7.0,Tier 1,2025-01-16,Organic
2229,Male,36.0,Tier 3,2023-06-08,Email
2230,Male,23.0,Tier 2,2023-12-31,Email
2231,Female,,Tier 2,2023-03-07,Organic
2232,Male,24.0,Tier 1,2023-10-25,Email
2233,Female,26.0,Tier 1,2023-10-23,Organic
2234,Female,32.0,Tier 2,2025-02-01,Referral
2235,Female,24.0,Tier 3,2024-01-18,Organic
2236,Female,30.0,Tier 2,2024-05-26,Organic
2237,Female,23.0,Tier 3,2023-02-21,Organic
2238,Male,16.0,Tier 3,2023-08-26,Organic
2239,Male,45.0,Tier 1,2023-07-20,Ads
2240,Male,22.0,Tier 1,2024-07-28,Email
2241,Female,33.0,Tier 2,2025-02-04,Referral
2242,Male,,Tier 1,2023-07-02,Organic
2243,Female,28.0,Tier 1,2024-12-23,Ads
2244,Other,26.0,Tier 1,2023-08-11,Ads
2245,Female,37.0,Tier 1,2023-04-17,Referral
2246,Female,46.0,Tier 3,2023-06-07,Email
2247,Male,23.0,Tier 1,2023-07-31,Referral
2248,Female,33.0,Tier 1,2023-05-29,Organic
2249,Female,17.0,Tier 2,2023-05-03,Email
2250,Male,31.0,Tier 2,2023-05-29,Email
2251,Male,35.0,Tier 2,2023-09-09,Referral
2252,Female,26.0,Tier 3,2024-06-19,Referral
2253,Female,30.0,Tier 2,2024-11-01,Email
2254,Female,20.0,Tier 2,2025-01-08,Referral
2255,Female,35.0,Tier 1,2024-06-25,Email
2256,Female,45.0,Tier 1,2024-06-21,Referral
2257,Female,24.0,Tier 2,2025-01-18,Email
2258,Male,28.0,Tier 3,2023-02-26,Organic
2259,Male,40.0,Tier 3,2024-10-01,Ads
2260,Male,47.0,Tier 2,2024-07-29,Referral
2261,Female,20.0,Tier 2,2023-05-07,Email
2262,Female,33.0,Tier 1,2024-10-08,Ads
2263,Female,37.0,Tier 1,2024-01-26,Ads
2264,Male,33.0,Tier 1,2024-03-27,Ads
2265,Female,10.0,Tier 1,2023-08-24,Referral
2266,Female,40.0,Tier 1,2024-02-11,Referral
2267,Female,,Tier 1,2024-11-29,Organic
2268,Female,36.0,Tier 2,2024-08-09,Referral
2269,Male,24.0,Tier 2,2024-08-15,Referral
2270,Female,29.0,Tier 2,2023-06-04,Referral
2271,Male,52.0,Tier 1,2024-01-06,Ads
2272,Male,44.0,Tier 1,2023-08-03,Organic
2273,Female,41.0,Tier 3,2023-10-20,Ads
2274,Female,38.0,Tier 1,2025-01-14,Organic
2275,Female,28.0,Tier 3,2024-05-18,Referral
2276,Female,32.0,Tier 1,2023-06-03,Email
2277,Female,34.0,Tier 2,2024-06-14,Referral
2278,Female,40.0,Tier 1,2024-09-10,Ads
2279,Female,50.0,Tier 1,2024-10-03,Ads
2280,Male,,Tier 1,2024-02-16,Ads
2281,Male,20.0,Tier 2,2024-12-01,Organic
2282,Male,37.0,Tier 1,2024-11-27,Ads
2283,Male,42.0,Tier 2,2023-12-01,Email
2284,Male,41.0,Tier 1,2023-05-09,Email
2285,Male,28.0,Tier 1,2023-03-17,Referral
2286,Male,64.0,Tier 3,2025-01-12,Organic
2287,Other,22.0,Tier 3,2023-09-16,Organic
2288,Male,24.0,Tier 2,2024-02-29,Referral
2289,Female,37.0,Tier 1,2023-08-06,Ads
2290,Male,56.0,Tier 1,2024-05-26,Ads
2291,Female,26.0,Tier 3,2025-01-10,Referral
2292,Male,32.0,Tier 1,2023-02-11,Referral
2293,Male,45.0,Tier 3,2024-10-06,Referral
2294,Female,34.0,Tier 1,2023-03-30,Referral
2295,Male,31.0,Tier 3,2023-12-01,Organic
2296,Male,40.0,Tier 1,2023-09-17,Organic
2297,Male,37.0,Tier 1,2023-04-14,Ads
2298,Male,45.0,Tier 2,2024-05-20,Organic
2299,Male,47.0,Tier 3,2024-03-23,Organic
2300,Male,,Tier 3,2023-08-14,Organic
2301,Female,37.0,Tier 2,2024-07-05,Referral
2302,Female,,Tier 2,2025-01-21,Organic
2303,Female,39.0,Tier 2,2024-07-05,Ads
2304,Male,35.0,Tier 2,2023-10-13,Organic
2305,Female,,Tier 3,2023-12-18,Referral
2306,Male,46.0,Tier 1,2023-04-28,Organic
2307,Male,50.0,Tier 2,2024-05-09,Email
2308,Female,19.0,Tier 2,2023-08-11,Ads
2309,Male,35.0,Tier 2,2023-02-06,Organic
2310,Male,28.0,Tier 3,2023-07-09,Ads
2311,Female,31.0,Tier 1,2024-08-11,Referral
2312,Female,39.0,Tier 1,2023-05-26,Ads
2313,Female,41.0,Tier 1,2023-04-25,Email
2314,Female,33.0,Tier 1,2024-11-05,Email
2315,Other,15.0,Tier 1,2024-01-07,Ads
2316,Male,25.0,Tier 3,2024-06-10,Referral
2317,Male,43.0,Tier 2,2024-11-23,Ads
2318,Male,7.0,Tier 3,2024-10-16,Organic
2319,Male,46.0,Tier 1,2023-06-22,Organic
2320,Male,40.0,Tier 3,2023-10-25,Ads
2321,Female,48.0,Tier 2,2024-09-09,Organic
2322,Female,33.0,Tier 1,2024-11-10,Organic
2323,Female,14.0,Tier 2,2023-09-12,Referral
2324,Male,,Tier 3,2024-01-21,Ads
2325,Female,47.0,Tier 1,2023-11-27,Organic
2326,Female,44.0,Tier 2,2023-08-18,Ads
2327,Female,28.0,Tier 3,2024-06-18,Ads
2328,Male,35.0,Tier 1,2025-01-09,Organic
2329,Female,29.0,Tier 2,2023-10-15,Referral
2330,Male,26.0,Tier 1,2024-12-09,Referral
2331,Male,44.0,Tier 1,2023-08-25,Email
2332,Male,23.0,Tier 2,2024-02-27,Ads
2333,Female,26.0,Tier 1,2023-06-01,Email
2334,Female,23.0,Tier 2,2025-01-12,Referral
2335,Male,,Tier 1,2023-09-07,Organic
2336,Male,36.0,Tier 1,2023-05-05,Organic
2337,Male,46.0,Tier 2,2024-03-01,Referral
2338,Male,33.0,Tier 1,2023-10-27,Referral
2339,Male,19.0,Tier 1,2023-06-10,Ads
2340,Male,43.0,Tier 3,2023-07-02,Email
2341,Female,51.0,Tier 3,2024-04-07,Email
2342,Male,28.0,Tier 3,2025-01-15,Referral
2343,Male,30.0,Tier 2,2023-04-06,Ads
2344,Male,40.0,Tier 3,2024-09-05,Organic
2345,Female,51.0,Tier 3,2024-05-12,Referral
2346,Female,29.0,Tier 1,2024-01-31,Email
2347,Female,21.0,Tier 1,2024-02-17,Ads
2348,Male,,Tier 1,2023-07-25,Ads
2349,Female,42.0,Tier 1,2024-02-25,Ads
2350,Male,35.0,Tier 3,2025-01-02,Email
2351,Female,29.0,Tier 2,2024-11-19,Ads
2352,Female,44.0,Tier 2,2024-05-08,Organic
2353,Female,40.0,Tier 1,2024-09-04,Email
2354,Female,27.0,Tier 1,2024-10-29,Referral
2355,Female,35.0,Tier 1,2023-09-27,Ads
2356,Male,21.0,Tier 3,2024-04-09,Email
2357,Female,41.0,Tier 1,2025-02-02,Referral
2358,Male,32.0,Tier 3,2023-07-11,Referral
2359,Female,30.0,Tier 1,2024-08-03,Organic
2360,Male,34.0,Tier 2,2023-06-14,Referral
2361,Male,35.0,Tier 2,2024-01-20,Organic
2362,Male,43.0,Tier 3,2023-06-24,Email
2363,Male,40.0,Tier 1,2023-08-07,Organic
2364,Female,33.0,Tier 1,2023-11-14,Email
2365,Female,42.0,Tier 1,2024-12-24,Email
2366,Male,39.0,Tier 3,2024-10-07,Ads
2367,Male,30.0,Tier 1,2024-04-18,Organic
2368,Female,33.0,Tier 1,2023-06-11,Email
2369,Male,33.0,Tier 2,2023-05-23,Ads
2370,Female,40.0,Tier 2,2024-04-19,Organic
2371,Female,31.0,Tier 3,2023-10-19,Organic
2372,Female,31.0,Tier 3,2024-08-04,Referral
2373,Female,54.0,Tier 2,2023-11-28,Ads
2374,Male,44.0,Tier 3,2023-03-28,Referral
2375,Female,27.0,Tier 2,2024-11-30,Email
2376,Male,40.0,Tier 1,2024-05-27,Organic
2377,Male,36.0,Tier 3,2023-04-27,Email
2378,Female,38.0,Tier 2,2023-10-14,Ads
2379,Male,36.0,Tier 1,2023-12-26,Organic
2380,Female,46.0,Tier 2,2023-04-15,Email
2381,Female,38.0,Tier 1,2024-10-21,Organic
2382,Female,34.0,Tier 1,2024-06-30,Referral
2383,Female,45.0,Tier 2,2023-05-27,Ads
2384,Male,37.0,Tier 3,2025-01-14,Ads
2385,Male,36.0,Tier 2,2023-05-16,Ads
2386,Female,38.0,Tier 1,2024-07-01,Organic
2387,Male,34.0,Tier 3,2023-10-08,Email
2388,Female,35.0,Tier 1,2023-04-11,Email
2389,Female,29.0,Tier 1,2024-01-30,Ads
2390,Female,,Tier 1,2024-11-24,Organic
2391,Male,,Tier 1,2023-08-04,Organic
2392,Male,21.0,Tier 1,2023-08-06,Organic
2393,Male,26.0,Tier 2,2023-06-15,Email
2394,Male,33.0,Tier 3,2024-06-10,Ads
2395,Female,36.0,Tier 3,2024-02-03,Email
2396,Male,32.0,Tier 3,2023-06-01,Referral
2397,Male,11.0,Tier 1,2023-02-17,Organic
2398,Male,50.0,Tier 2,2023-11-18,Referral
2399,Female,45.0,Tier 3,2023-10-22,Ads
2400,Female,39.0,Tier 1,2023-02-09,Ads
2401,Male,54.0,Tier 2,2023-12-17,Email
2402,Male,25.0,Tier 1,2024-09-06,Ads
2403,Male,53.0,Tier 1,2024-12-02,Ads
2404,Male,25.0,Tier 2,2023-08-03,Email
2405,Female,37.0,Tier 2,2023-03-08,Email
2406,Female,22.0,Tier 2,2023-07-13,Email
2407,Male,35.0,Tier 1,2024-11-11,Email
2408,Male,38.0,Tier 2,2024-06-25,Ads
2409,Other,33.0,Tier 3,2023-05-22,Referral
2410,Male,42.0,Tier 3,2023-10-14,Email
2411,Female,35.0,Tier 1,2023-03-25,Ads
2412,Male,,Tier 1,2023-05-29,Ads
2413,Female,29.0,Tier 2,2024-04-08,Ads
2414,Male,43.0,Tier 1,2023-06-20,Ads
2415,Female,28.0,Tier 1,2023-10-09,Ads
2416,Other,44.0,Tier 1,2025-01-10,Email
2417,Male,47.0,Tier 3,2023-05-13,Email
2418,Male,18.0,Tier 2,2024-12-10,Organic
2419,Male,46.0,Tier 1,2023-04-05,Organic
2420,Male,55.0,Tier 1,2024-09-11,Email
2421,Male,37.0,Tier 2,2024-03-31,Email
2422,Male,,Tier 1,2024-09-12,Email
2423,Female,45.0,Tier 2,2024-03-11,Referral
2424,Male,32.0,Tier 1,2025-01-09,Email
2425,Male,36.0,Tier 1,2024-03-06,Ads
2426,Female,21.0,Tier 1,2023-09-21,Referral
2427,Male,36.0,Tier 2,2023-09-01,Referral
2428,Female,39.0,Tier 2,2024-09-24,Ads
2429,Male,40.0,Tier 1,2024-11-18,Ads
2430,Female,45.0,Tier 1,2024-04-05,Organic
2431,Female,27.0,Tier 1,2024-04-28,Ads
2432,Female,29.0,Tier 2,2023-07-18,Email
2433,Other,53.0,Tier 1,2023-04-22,Email
2434,Male,33.0,Tier 1,2023-03-24,Organic
2435,Other,37.0,Tier 2,2024-05-19,Referral
2436,Male,34.0,Tier 2,2024-12-12,Referral
2437,Male,26.0,Tier 1,2024-03-09,Organic
2438,Male,51.0,Tier 1,2023-11-02,Email
2439,Female,29.0,Tier 3,2024-08-08,Organic
2440,Male,23.0,Tier 3,2024-01-23,Email
2441,Female,30.0,Tier 1,2024-04-24,Email
2442,Female,14.0,Tier 3,2024-09-18,Ads
2443,Female,28.0,Tier 2,2024-09-27,Organic
2444,Female,25.0,Tier 3,2024-10-21,Organic
2445,Male,41.0,Tier 1,2024-03-31,Email
2446,Male,28.0,Tier 2,2023-02-25,Email
2447,Male,43.0,Tier 2,2024-02-07,Ads
2448,Male,48.0,Tier 1,2024-04-11,Email
2449,Male,42.0,Tier 2,2024-01-14,Email
2450,Male,32.0,Tier 1,2024-09-05,Referral
2451,Male,,Tier 1,2023-10-23,Organic
2452,Other,19.0,Tier 1,2024-01-02,Ads
2453,Female,33.0,Tier 3,2024-04-27,Ads
2454,Male,26.0,Tier 2,2023-06-17,Email
2455,Female,41.0,Tier 2,2024-01-02,Organic
2456,Male,60.0,Tier 2,2023-06-18,Referral
2457,Male,39.0,Tier 1,2023-10-19,Ads
2458,Female,15.0,Tier 1,2024-09-13,Email
2459,Female,31.0,Tier 2,2024-09-28,Organic
2460,Male,36.0,Tier 3,2023-07-17,Referral
2461,Other,35.0,Tier 1,2023-04-05,Organic
2462,Female,27.0,Tier 1,2024-10-31,Ads
2463,Female,37.0,Tier 1,2023-03-03,Email
2464,Female,22.0,Tier 1,2024-03-03,Email
2465,Female,25.0,Tier 1,2024-12-04,Ads
2466,Male,41.0,Tier 2,2024-12-04,Ads
2467,Male,24.0,Tier 1,2023-12-26,Organic
2468,Male,40.0,Tier 1,2024-05-02,Ads
2469,Male,21.0,Tier 2,2023-07-17,Organic
2470,Female,52.0,Tier 3,2024-10-20,Email
2471,Male,27.0,Tier 1,2024-01-29,Referral
2472,Other,32.0,Tier 2,2023-06-20,Email
2473,Female,38.0,Tier 1,2024-09-05,Email
2474,Female,29.0,Tier 3,2024-08-15,Referral
2475,Female,36.0,Tier 2,2024-01-04,Referral
2476,Female,40.0,Tier 3,2023-12-04,Referral
2477,Male,,Tier 1,2023-07-25,Email
2478,Female,42.0,Tier 2,2023-09-21,Ads
2479,Male,33.0,Tier 2,2023-05-26,Email
2480,Female,33.0,Tier 1,2023-06-11,Ads
2481,Male,58.0,Tier 1,2023-12-22,Organic
2482,Female,44.0,Tier 2,2023-11-16,Email
2483,Female,25.0,Tier 2,2023-06-08,Referral
2484,Male,35.0,Tier 1,2024-07-10,Email
2485,Male,31.0,Tier 2,2023-09-11,Email
2486,Other,33.0,Tier 1,2024-04-28,Referral
2487,Female,22.0,Tier 1,2023-09-17,Organic
2488,Female,30.0,Tier 2,2023-03-14,Organic
2489,Female,53.0,Tier 1,2023-04-29,Organic
2490,Male,40.0,Tier 1,2024-02-19,Organic
2491,Male,10.0,Tier 1,2023-11-02,Email
2492,Male,47.0,Tier 2,2024-01-18,Email
2493,Female,45.0,Tier 1,2024-06-22,Referral
2494,Male,31.0,Tier 3,2023-11-23,Ads
2495,Female,,Tier 1,2024-03-02,Referral
2496,Female,26.0,Tier 2,2023-07-10,Organic
2497,Female,30.0,Tier 1,2024-03-19,Ads
2498,Female,49.0,Tier 2,2024-06-08,Referral
2499,Other,32.0,Tier 2,2023-08-10,Organic
2500,Male,16.0,Tier 1,2024-12-12,Ads
2501,Female,34.0,Tier 1,2023-07-23,Ads
2502,Female,34.0,Tier 1,2024-07-12,Organic
2503,Female,46.0,Tier 1,2024-05-30,Ads
2504,Female,35.0,Tier 1,2023-07-28,Referral
2505,Male,30.0,Tier 2,2024-10-11,Referral
2506,Male,45.0,Tier 2,2024-11-07,Referral
2507,Female,36.0,Tier 1,2024-09-27,Ads
2508,Male,27.0,Tier 1,2024-06-19,Ads
2509,Female,46.0,Tier 1,2023-11-22,Organic
2510,Female,36.0,Tier 1,2024-12-18,Organic
2511,Male,35.0,Tier 2,2024-04-17,Ads
2512,Female,36.0,Tier 2,2023-11-21,Referral
2513,Male,24.0,Tier 1,2023-03-05,Ads
2514,Female,,Tier 1,2023-07-05,Email
2515,Female,35.0,Tier 3,2024-09-29,Referral
2516,Female,33.0,Tier 1,2024-01-27,Email
2517,Male,47.0,Tier 1,2024-07-11,Organic
2518,Male,37.0,Tier 2,2025-01-11,Ads
2519,Female,43.0,Tier 2,2023-12-31,Email
2520,Female,35.0,Tier 1,2023-07-12,Ads
2521,Female,45.0,Tier 3,2023-11-23,Email
2522,Male,38.0,Tier 1,2023-03-14,Ads
2523,Male,35.0,Tier 2,2023-11-16,Referral
2524,Male,34.0,Tier 1,2024-05-02,Organic
2525,Female,25.0,Tier 2,2024-05-12,Referral
2526,Male,40.0,Tier 3,2023-11-07,Organic
2527,Male,34.0,Tier 1,2024-04-22,Referral
2528,Female,29.0,Tier 2,2023-04-05,Organic
2529,Male,46.0,Tier 3,2024-11-24,Referral
2530,Other,22.0,Tier 1,2023-06-28,Ads
2531,Female,30.0,Tier 2,2024-11-19,Referral
2532,Female,45.0,Tier 3,2023-07-23,Email
2533,Male,38.0,Tier 2,2023-07-20,Email
2534,Male,34.0,Tier 1,2024-02-15,Ads
2535,Female,37.0,Tier 1,2023-03-03,Ads
2536,Female,36.0,Tier 1,2023-09-08,Ads
2537,Female,,Tier 1,2024-03-08,Email
2538,Male,31.0,Tier 2,2023-11-17,Referral
2539,Female,51.0,Tier 1,2024-05-23,Ads
2540,Female,28.0,Tier 1,2023-11-27,Referral
2541,Female,31.0,Tier 1,2023-03-07,Organic
2542,Female,29.0,Tier 1,2023-09-26,Referral
2543,Female,34.0,Tier 2,2023-11-22,Referral
2544,Female,29.0,Tier 2,2024-11-11,Email
2545,Male,39.0,Tier 1,2024-01-21,Referral
2546,Female,36.0,Tier 1,2024-05-03,Email
2547,Male,42.0,Tier 1,2023-07-15,Organic
2548,Male,24.0,Tier 1,2023-09-15,Email
2549,Male,,Tier 1,2023-05-16,Organic
2550,Male,32.0,Tier 2,2024-10-19,Organic
2551,Male,39.0,Tier 1,2024-04-17,Ads
2552,Male,,Tier 3,2024-10-29,Referral
2553,Female,44.0,Tier 1,2024-08-28,Referral
2554,Female,46.0,Tier 1,2023-05-25,Ads
2555,Male,25.0,Tier 2,2024-07-28,Ads
2556,Female,30.0,Tier 2,2023-02-18,Referral
2557,Female,29.0,Tier 2,2024-04-18,Ads
2558,Male,61.0,Tier 3,2025-01-30,Ads
2559,Male,30.0,Tier 1,2023-12-30,Organic
2560,Female,51.0,Tier 3,2023-11-25,Ads
2561,Female,22.0,Tier 1,2024-10-24,Ads
2562,Female,25.0,Tier 3,2023-10-18,Email
2563,Male,,Tier 1,2024-06-24,Referral
2564,Male,26.0,Tier 1,2023-03-29,Email
2565,Male,32.0,Tier 2,2024-08-20,Ads
2566,Male,27.0,Tier 1,2024-02-11,Ads
2567,Male,26.0,Tier 1,2024-08-27,Email
2568,Male,46.0,Tier 1,2023-03-09,Ads
2569,Female,47.0,Tier 2,2023-07-16,Organic
2570,Female,44.0,Tier 3,2023-05-18,Email
2571,Male,40.0,Tier 2,2023-08-16,Email
2572,Female,35.0,Tier 3,2023-02-25,Referral
2573,Male,30.0,Tier 2,2024-09-29,Email
2574,Male,25.0,Tier 1,2023-08-29,Organic
2575,Male,38.0,Tier 1,2024-10-18,Ads
2576,Female,23.0,Tier 2,2023-06-10,Email
2577,Other,25.0,Tier 1,2023-10-30,Email
2578,Female,46.0,Tier 1,2023-07-09,Referral
